#n p q pq seed time
39 523169 638861 334232270509 79 0.09044531799736433
39 525773 651943 342774026939 23 0.3257345589954639
39 528001 546097 288339762097 53 0.34406270099862013
39 532069 726457 386525249533 46 0.2972831819934072
39 532391 536423 285586777393 9 0.1616381819912931
39 533413 892763 476211390119 64 0.18165773499640636
39 534311 858899 458919183589 6 0.3523068170034094
39 536407 870031 466690718617 1 0.02250067298882641
39 544277 602627 327996015679 33 0.7039888700091979
39 546323 922679 504080759317 34 0.030423422998865135
39 546367 829319 453112534073 100 0.12999494699761271
39 547663 959489 525476624207 4 0.24986404599621892
39 548117 658321 360836931557 81 0.25211223600490484
39 551339 727667 401191196113 38 0.040788865997456014
39 551557 887059 489263600863 8 0.2873175029963022
39 562333 610199 343135034267 35 0.1771694469935028
39 568609 577981 328645198429 17 1.0273916000005556
39 569197 902471 513683785787 47 0.009503041001153179
39 570113 603913 344298652169 33 0.18740757899649907
39 570527 912929 520850643583 46 0.17542095699172933
39 582499 835039 486409382461 27 0.19159004600078333
39 584723 818011 478309845953 75 0.43318247799470555
39 588619 802709 472489768871 74 0.08873502700589597
39 592649 738383 437601946567 19 0.3866665359964827
39 600233 875741 525648647653 39 0.13802348299941514
39 603467 837833 505604567011 95 0.45392227500269655
39 604069 663161 400595002109 56 0.07633030001306906
39 607667 831851 505488401617 14 0.24878737100516446
39 608389 641441 390245648549 85 0.5320774440042442
39 608851 722977 440185269427 57 0.1137144419917604
39 611921 672227 411349818067 85 0.5370055809908081
39 613421 723493 443805799553 93 0.11217703900183551
39 617473 829001 511885734473 8 0.27987434600072447
39 620491 653879 405726034589 27 0.11688014501123689
39 621227 679909 422377828343 89 0.04096572499838658
39 628997 723193 454886227421 14 0.8879307089955546
39 634969 648931 412051068139 47 0.10859852000430692
39 639253 659629 421669817137 20 0.1449695550109027
39 648889 665279 431692225031 49 0.08565308300603647
39 660073 810757 535158805261 92 1.0512724369909847
39 668581 753383 503697559523 89 0.07148552899889182
39 673327 773023 520497257521 90 0.11721287399996072
39 702721 756919 531902876599 21 0.35067550600797404
40 525191 1199689 630065865599 35 0.07351746399945114
40 526037 1885439 991810675243 69 0.2757296929921722
40 526937 1418569 747496493153 72 0.3218848670076113
40 531337 1288783 684778092871 54 1.212957858995651
40 536563 1768853 949101072239 43 0.20409962600388099
40 537611 1691633 909440508763 67 1.0056439149921061
40 538471 1904897 1025731792487 48 0.696731546006049
40 539947 1865849 1007459570003 48 0.8135832370026037
40 540803 1585313 857342026339 55 0.41453589900629595
40 546569 1977119 1080631954711 72 0.22343324500252493
40 547787 1889389 1034982732143 81 0.9153912709880387
40 553643 1515809 839217042187 12 0.6555312869895715
40 556573 1281043 712993945639 62 0.9446536289906362
40 556763 1834669 1021475816447 42 0.07774359700852074
40 558149 1464289 817291441061 9 0.10426741300034337
40 564163 1227053 692257901639 21 0.5724614810023922
40 564227 1200083 677119230841 8 0.6831305060040904
40 565379 1444273 816561624467 12 0.1884798259998206
40 567097 1544113 875661849961 25 0.34930957900360227
40 577081 1152649 665171837569 76 0.42580626299604774
40 578581 1507487 872203335947 44 0.13027497100119945
40 579641 1420121 823160356561 45 0.8374520869983826
40 579869 1124741 652202438929 19 0.936722534999717
40 580711 1308709 759981712099 86 0.1255477419908857
40 581521 1262939 734425550219 76 0.7620720209961291
40 592507 1809491 1072136083937 76 0.06769284800975583
40 593507 1431977 849888373339 20 0.22038432300905697
40 595339 1408397 838473661583 98 0.8280403859971557
40 601201 1103107 663189031507 50 0.021120684992638417
40 601319 1456561 875857803959 31 0.31332572699466255
40 601507 1649797 992364444079 17 0.2924070790031692
40 610339 1062409 648429646651 7 1.190226624996285
40 610739 1719217 1049992871363 14 0.6184585360024357
40 617809 1348063 832845453967 9 1.3950442609930178
40 619657 1114471 690589756447 97 0.8394918080011848
40 622301 1050737 653874685837 47 0.3944782339967787
40 622331 958871 596735148301 16 0.06541458300489467
40 622477 1511947 941152232719 93 0.28107696201186627
40 623767 995119 620722393273 2 0.1821467360132374
40 627919 1090597 684806577643 35 0.26159659199765883
40 628973 1659683 1043895795559 36 0.021857233994523995
40 638581 1325263 846287771803 65 0.9926395760121522
40 642517 1398451 898528541167 30 0.6172412199957762
40 648997 1140697 740308930909 14 0.6192809649946867
40 653357 1280803 836821605671 35 1.1465120389912045
40 653743 1012171 661699706053 69 0.1507426299940562
40 657473 1535741 1009708242493 41 0.668609636995825
40 657719 1424881 937171306439 5 0.10337420500582084
40 661477 918259 607407208543 87 0.1302230419969419
40 663797 857099 568939744903 6 1.3825363789947005
40 666959 1500143 1000533875137 94 0.15087353100534528
40 669923 1381519 925511353037 74 0.18446944598690607
40 673553 1089113 733575328489 67 0.3686037699953886
40 674299 1290853 870420887047 95 0.05204476100334432
40 675251 1054181 711836774431 49 0.30161108600441366
40 675611 818359 552892342349 26 0.2649080819974188
40 676679 1524433 1031551798007 92 0.10303238000778947
40 691931 1356947 938913694657 98 0.2446498019999126
40 693779 1279961 888010062619 99 0.2124767919885926
40 696181 1382159 962232834779 41 0.013547911003115587
40 702733 1394389 979883165137 28 0.7590097380016232
40 707219 1043849 738229845931 77 0.6593371499911882
40 711649 1326943 944317659007 13 0.23694683800567873
40 717229 1310797 940141621513 22 0.6982633620064007
40 729649 1092391 797062000759 7 0.1820105539954966
40 744607 759523 565546142461 31 0.07846699099172838
40 751237 1254791 942645426467 35 0.32572444900870323
40 755449 1177697 889690020953 44 1.7319856449903455
40 766273 955379 732081132467 34 0.16454458700900432
40 778439 1230637 957975835643 13 0.057238474997575395
40 785839 1112381 874152372659 76 1.1583261560008395
40 788023 1064867 839139687941 5 1.6209804730024189
40 795533 1144667 910620372511 19 0.5273631680029212
40 796561 1332941 1061768815901 92 0.7165682229970116
40 800669 995119 796760934611 67 0.23157502799585927
40 801677 946109 758473824793 53 0.04198817600263283
40 808021 961811 777163486031 19 1.4478401050000684
40 808187 849127 686253402749 100 0.1765299690014217
40 809189 1187623 961011467747 64 0.0699661999969976
40 809401 1133681 917602535081 44 0.8158379389933543
40 817603 1266301 1035331496503 96 1.0747216519957874
40 827719 945179 782342616701 86 0.5879301310051233
40 831653 994229 826853530537 11 0.22093088600377087
40 837439 1155929 968020025831 100 0.08013556800142396
40 845111 958367 809926493737 11 0.22763292300805915
40 845659 1041983 881162301797 87 0.22547368099913
40 860647 1133897 975885051359 47 0.2668848670000443
40 873541 1051397 918438386777 91 0.3047527899907436
40 877601 1099843 965223316643 36 0.9925271989923203
40 878299 975277 856584813823 79 0.6610886200069217
40 887837 1223447 1086221514139 39 0.25407875499513466
40 906557 1033369 936807900533 73 0.8152932850061916
40 930841 1058249 985061557409 93 0.7206426769989775
40 934939 979949 916192538111 79 0.43253285001264885
40 935059 995513 930863390267 28 0.2219718630076386
40 950819 1131079 1075451403701 87 1.0814463840069948
40 977881 992357 970407055517 8 0.8056384329975117
40 982351 1069597 1050719682547 9 0.1178551460034214
40 1008913 1067849 1077366738137 76 0.6982361840055091
40 1015481 1056463 1072818103703 94 0.23703036300139502
41 533969 2079353 1110310042057 18 0.6727675650035962
41 564089 2007659 1132498357651 25 0.20816880399070214
41 579967 2051167 1189609171489 5 0.12859625300916377
41 640307 1775171 1136654417497 54 0.7864197390008485
41 649813 1775219 1153560384047 58 0.02251092299411539
41 655223 1756969 1151206499087 3 0.03056878699862864
41 688357 2037349 1402423445593 82 0.2344754270015983
41 691051 1621079 1120248264029 67 0.3450858169962885
41 691409 1741127 1203830877943 60 0.3361340840056073
41 709057 1739021 1233065013197 94 0.6635368410061346
41 711307 2042399 1452772705493 17 0.08934677400975488
41 728293 1612957 1174705292401 88 0.30182276900450233
41 732073 1526561 1117554090953 59 0.1976601939968532
41 733067 1855807 1360430870069 83 0.02902784600155428
41 735419 1553869 1142744786111 23 0.8824190470040776
41 749323 2089361 1565606252603 49 0.6788910530012799
41 752009 2092661 1573699905949 34 3.234191857991391
41 758929 1811071 1374474302959 56 0.20551381600671448
41 759371 1601521 1216148603291 94 0.5192371270095464
41 762397 1893589 1443666572833 23 0.025871586010907777
41 767647 1533221 1176972500987 28 2.694656504012528
41 770183 1584389 1220269473187 84 0.47982332900573965
41 775163 1773613 1374839173919 59 0.12077705099363811
41 790057 1571663 1241703354791 50 0.4527865220006788
41 792307 1719659 1362497863313 16 0.845302255009301
41 800897 1865569 1494128615393 25 0.3181850170076359
41 807221 1618973 1306869004033 32 0.2161835040024016
41 818189 2020477 1653132056153 61 0.12741974600066897
41 825479 1795979 1482542948941 13 0.9383859100053087
41 850261 1937311 1647219988171 94 0.02987998101161793
41 853823 1416739 1209644343197 28 0.07829812700219918
41 875773 1426891 1249632611743 63 0.059315320002497174
41 877651 1815497 1593372757547 78 0.552323540992802
41 878359 1779163 1562743833517 2 0.2731808409880614
41 889901 1703593 1516029114293 29 0.6067386510112556
41 904399 1789163 1618117228037 90 0.05321230800473131
41 908353 2095837 1903759826461 1 0.11595112600480206
41 908653 1870859 1699961642927 97 0.34913821300142445
41 908741 1725583 1568108021003 55 0.5358293910103384
41 946327 1687937 1597340357399 37 0.24894371299888007
41 951479 1594883 1517497681957 7 0.35083562099316623
41 970987 1623667 1576559549329 73 0.7842625679913908
41 981823 2058341 2020926535643 4 0.41827215401281137
41 986497 1499353 1479107236441 86 1.9242977109970525
41 986509 2057599 2029839931891 27 0.20843804700416513
41 993269 1531331 1521023611039 70 0.05162879699491896
41 996979 1497043 1492520433097 76 0.5525799429888139
41 999769 1404547 1404222549643 89 0.3801110539934598
41 1001797 1820009 1823279556173 94 0.21366064800531603
41 1003201 1349753 1354073559353 94 1.6382454890117515
41 1012513 1896211 1919938288243 71 0.8415955729869893
41 1029943 1143943 1178196085249 39 0.2421601859969087
41 1031633 1791787 1848466598171 74 0.6878207590052625
41 1033181 1297781 1340842671361 82 0.7098252900032094
41 1034567 1671311 1729083207337 78 0.8515705559984781
41 1038707 1794361 1863815331227 46 1.535080759000266
41 1045063 1072943 1121293030409 34 0.4707133409974631
41 1052731 1162859 1224177717929 82 0.5929334649990778
41 1055731 1175353 1240856598043 91 0.16784891299903393
41 1058807 1592117 1685744624419 34 0.39639993000309914
41 1059161 1279627 1355331012947 78 0.7994891810085392
41 1063891 1942091 2066173136081 66 0.7010920059983619
41 1068941 1352893 1446162796313 71 0.24382341600721702
41 1076111 1643129 1768189191319 18 0.12985938499332406
41 1079983 2023453 2185294841299 3 0.06257447898678947
41 1084547 1193261 1294147637767 96 0.21026363200508058
41 1085269 1179337 1279897886653 41 0.0931910139915999
41 1089629 1207957 1316224977953 78 1.1172879679943435
41 1091521 1758877 1919851181917 24 0.09009581300779246
41 1096703 1507423 1653195326369 46 0.08973537798738107
41 1116677 1398841 1562053571357 36 0.9559962159983115
41 1119397 1510199 1690512230003 19 0.8171372119977605
41 1123211 1624627 1824798917297 43 0.2805673260008916
41 1142321 1777981 2031025033901 47 0.6993450890004169
41 1146799 1306933 1498789457467 18 0.060777887993026525
41 1151089 1626949 1872763097461 65 0.05890603100124281
41 1151519 1257911 1448508416809 5 0.13355443999171257
41 1165721 1629997 1900121732837 24 0.36357508100627456
41 1167217 1301413 1519031377621 32 0.04883968600188382
41 1172671 1493813 1751751184523 75 0.39985321200219914
41 1185337 1708829 2025538240373 90 0.03403514699311927
41 1195837 1461667 1747915480279 59 0.5502811769838445
41 1222801 1715537 2097760359137 93 0.9731392099929508
41 1224851 1430381 1752003598231 20 0.020349864003947005
41 1239943 1575239 1953206571377 41 1.112324229994556
41 1241489 1286371 1597015446419 40 0.42643875000067055
41 1252639 1469557 1840824410923 18 0.22290181499556638
41 1253401 1616677 2026344568477 2 0.46397724500275217
41 1256449 1434913 1802895003937 7 0.3409934399824124
41 1258267 1316177 1656102085259 99 0.8135014150175266
41 1260143 1381291 1740624184613 65 1.385199243988609
41 1284443 1500647 1927495534621 27 0.697891353018349
41 1297057 1311377 1700930717489 14 0.7858577290026005
41 1297631 1433413 1860041144603 24 0.2604818760009948
41 1312319 1521757 1997030624483 95 0.11912588801351376
41 1344641 1544449 2076729447809 13 0.1020615859888494
41 1346971 1540963 2075632473073 66 0.04066000701277517
41 1356227 1529327 2074114569229 57 0.1654375039797742
41 1400801 1503431 2106007648231 70 0.1972709019901231
41 1433821 1491547 2138611411087 32 0.25666014399030246
42 1048889 3906137 4097104131793 46 2.1782455060165375
42 1050593 2973767 3124218793831 18 1.9880557139986195
42 1050853 3779311 3971500302283 82 0.21456884301733226
42 1052693 2320051 2442301447343 70 0.380713354999898
42 1063109 3775081 4013322586829 59 0.27995171200018376
42 1076429 3026999 3258349506571 84 1.8298194739909377
42 1076821 3619613 3897675290273 57 1.9983098139928188
42 1079431 3272897 3532866481607 70 1.0899902149976697
42 1087357 2654303 2886174947171 5 0.6272439660097007
42 1101559 3940943 4341181230137 91 1.765539850021014
42 1105457 3286991 3633627209887 18 1.0324363470135722
42 1108781 3378929 3746492275549 73 0.393957573978696
42 1111661 2262769 2515432049309 55 1.5628678099892568
42 1113527 2782279 3098142788033 61 5.95659432199318
42 1123631 2823857 3172973264767 59 1.541747616021894
42 1123669 3616183 4063392735427 88 0.4346567509928718
42 1128509 3340091 3769322754319 65 1.583102864009561
42 1133677 2619913 2970135110101 33 1.9341819139954168
42 1134977 2925827 3320746350979 88 1.4894943970139138
42 1143071 3142459 3592053751589 90 0.02156833201297559
42 1163629 2558737 2977420576573 81 1.1709918550041039
42 1163831 2351501 2736749760331 17 2.622996752994368
42 1165079 3686953 4295591514287 86 0.11332041001878679
42 1168831 2491589 2912246462459 97 2.018856170005165
42 1169341 1898873 2220430052693 32 1.8288112200098112
42 1178939 3533953 4166315015867 93 2.119508367002709
42 1179551 2068841 2440303470391 26 1.0929500369820744
42 1198819 3478831 4170488700589 14 1.227834075980354
42 1200989 2102137 2524643413493 98 1.3879852380196098
42 1204711 2437951 2937026387161 6 3.6734653869934846
42 1208069 1841849 2225080679581 41 2.9489196819777135
